question	i
6	14194
10	14195
10	14196
8	14197
10	14198
2	14199
10	14200
6	14201
8	14202
10	14203
10	14204
10	14205
10	14206
4	14207
10	14208
10	14209
10	14210
10	14211
10	14212
10	14213
10	14214
8	14215
8	14216
6	14217
10	14218
10	14219
8	14220
8	14221
2	14222
8	14223
18	14224
4	14225
8	14226
6	14227
2	14228
10	14229
10	14230
16	14231
10	14232
8	14233
10	14234
10	14235
20	14236
10	14237
10	14238
10	14239
10	14240
12	14241
6	14242
6	14243
10	14244
10	14245
8	14246
4	14247
10	14248
18	14249
6	14250
12	14251
10	14252
8	14253
10	14254
8	14255
10	14256
10	14257
10	14258
10	14259
10	14260
10	14261
10	14262
10	14263
10	14264
10	14265
10	14266
10	14267
10	14268
10	14269
6	14270
10	14271
8	14272
10	14273
10	14274
10	14275
10	14276
10	14277
8	14278
10	14279
10	14280
10	14281
10	14282
10	14283
8	14284
10	14285
6	14286
10	14287
6	14288
10	14289
8	14290
14	14291
10	14292
10	14293
10	14294
6	14295
10	14296
10	14297
6	14298
10	14299
4	14300
6	14301
10	14302
6	14303
8	14304
10	14305
8	14306
8	14307
6	14308
10	14309
6	14310
8	14311
10	14312
10	14313
10	14314
10	14315
10	14316
16	14317
10	14318
10	14319
6	14320
8	14321
10	14322
6	14323
6	14324
6	14325
10	14326
6	14327
10	14328
6	14329
8	14330
10	14331
10	14332
10	14333
10	14334
10	14335
10	14336
10	14337
10	14338
10	14339
10	14340
10	14341
8	14342
10	14343
10	14344
4	14345
10	14346
10	14347
8	14348
6	14349
10	14350
10	14351
10	14352
10	14353
18	14354
10	14355
10	14356
8	14357
10	14358
10	14359
8	14360
8	14361
10	14362
8	14363
10	14364
10	14365
8	14366
10	14367
10	14368
10	14369
6	14370
10	14371
8	14372
8	14373
8	14374
10	14375
4	14376
8	14377
2	14378
8	14379
10	14380
4	14381
6	14382
4	14383
10	14384
8	14385
10	14386
4	14387
10	14388
10	14389
6	14390
8	14391
8	14392
8	14393
6	14394
6	14395
8	14396
10	14397
8	14398
6	14399
10	14400
8	14401
6	14402
6	14403
10	14404
8	14405
10	14406
6	14407
10	14408
12	14409
10	14410
10	14411
10	14412
8	14413
10	14414
8	14415
10	14416
10	14417
8	14418
8	14419
8	14420
10	14421
10	14422
10	14423
8	14424
10	14425
6	14426
10	14427
10	14428
6	14429
10	14430
6	14431
2	14432
10	14433
4	14434
4	14435
8	14436
8	14437
10	14438
6	14439
10	14440
8	14441
2	14442
8	14443
6	14444
10	14445
10	14446
10	14447
10	14448
10	14449
10	14450
10	14451
8	14452
6	14453
10	14454
8	14455
6	14456
10	14457
10	14458
4	14459
10	14460
8	14461
6	14462
6	14463
10	14464
10	14465
10	14466
10	14467
10	14468
10	14469
10	14470
10	14471
10	14472
10	14473
8	14474
6	14475
10	14476
10	14477
10	14478
8	14479
10	14480
8	14481
10	14482
10	14483
10	14484
10	14485
4	14486
6	14487
10	14488
8	14489
10	14490
10	14491
10	14492
10	14493
6	14494
10	14495
10	14496
10	14497
10	14498
8	14499
6	14500
6	14501
6	14502
10	14503
10	14504
8	14505
8	14506
10	14507
10	14508
8	14509
8	14510
10	14511
10	14512
10	14513
10	14514
10	14515
10	14516
10	14517
10	14518
8	14519
10	14520
10	14521
10	14522
10	14523
6	14524
6	14525
10	14526
10	14527
10	14528
8	14529
4	14530
6	14531
10	14532
6	14533
18	14534
10	14535
10	14536
10	14537
8	14538
10	14539
10	14540
10	14541
6	14542
8	14543
6	14544
10	14545
4	14546
10	14547
8	14548
22	14549
6	14550
10	14551
10	14552
16	14553
8	14554
10	14555
16	14556
4	14557
16	14558
8	14559
10	14560
24	14561
8	14562
8	14563
10	14564
10	14565
6	14566
10	14567
6	14568
10	14569
10	14570
20	14571
6	14572
10	14573
10	14574
10	14575
6	14576
8	14577
10	14578
10	14579
10	14580
10	14581
8	14582
10	14583
10	14584
10	14585
10	14586
8	14587
8	14588
6	14589
6	14590
6	14591
2	14592
10	14593
10	14594
10	14595
6	14596
6	14597
6	14598
10	14599
8	14600
10	14601
20	14602
8	14603
10	14604
8	14605
10	14606
8	14607
10	14608
8	14609
10	14610
8	14611
14	14612
6	14613
8	14614
6	14615
14	14616
10	14617
10	14618
10	14619
10	14620
8	14621
10	14622
10	14623
6	14624
10	14625
12	14626
10	14627
8	14628
10	14629
10	14630
8	14631
10	14632
6	14633
8	14634
10	14635
10	14636
8	14637
10	14638
6	14639
10	14640
6	14641
6	14642
10	14643
6	14644
6	14645
10	14646
10	14647
10	14648
10	14649
28	14650
10	14651
8	14652
6	14653
10	14654
12	14655
10	14656
4	14657
8	14658
10	14659
8	14660
10	14661
10	14662
4	14663
8	14664
6	14665
6	14666
10	14667
10	14668
10	14669
10	14670
10	14671
10	14672
8	14673
8	14674
10	14675
8	14676
10	14677
10	14678
10	14679
10	14680
8	14681
10	14682
8	14683
10	14684
10	14685
10	14686
10	14687
10	14688
8	14689
8	14690
10	14691
10	14692
4	14693
10	14694
8	14695
10	14696
8	14697
10	14698
8	14699
6	14700
6	14701
6	14702
10	14703
10	14704
4	14705
12	14706
8	14707
4	14708
10	14709
10	14710
10	14711
20	14712
8	14713
10	14714
10	14715
10	14716
10	14717
10	14718
8	14719
10	14720
10	14721
10	14722
6	14723
10	14724
10	14725
10	14726
6	14727
10	14728
10	14729
10	14730
10	14731
6	14732
10	14733
10	14734
10	14735
10	14736
6	14737
10	14738
10	14739
10	14740
10	14741
10	14742
8	14743
10	14744
8	14745
10	14746
10	14747
20	14748
6	14749
10	14750
10	14751
10	14752
10	14753
10	14754
10	14755
10	14756
10	14757
10	14758
10	14759
10	14760
10	14761
8	14762
8	14763
10	14764
8	14765
10	14766
8	14767
2	14768
6	14769
4	14770
10	14771
10	14772
10	14773
10	14774
10	14775
8	14776
10	14777
10	14778
10	14779
6	14780
10	14781
8	14782
8	14783
12	14784
10	14785
10	14786
10	14787
8	14788
6	14789
10	14790
10	14791
6	14792
6	14793
8	14794
8	14795
10	14796
6	14797
8	14798
10	14799
6	14800
8	14801
4	14802
8	14803
12	14804
8	14805
10	14806
10	14807
10	14808
10	14809
10	14810
4	14811
6	14812
10	14813
10	14814
8	14815
8	14816
18	14817
6	14818
6	14819
16	14820
8	14821
10	14822
6	14823
10	14824
8	14825
10	14826
10	14827
10	14828
10	14829
10	14830
10	14831
6	14832
10	14833
6	14834
18	14835
10	14836
6	14837
10	14838
8	14839
10	14840
10	14841
10	14842
20	14843
8	14844
10	14845
10	14846
10	14847
10	14848
10	14849
4	14850
10	14851
8	14852
18	14853
10	14854
8	14855
10	14856
6	14857
10	14858
18	14859
10	14860
10	14861
10	14862
4	14863
10	14864
10	14865
14	14866
8	14867
10	14868
10	14869
10	14870
8	14871
18	14872
6	14873
20	14874
6	14875
10	14876
6	14877
8	14878
10	14879
8	14880
10	14881
8	14882
6	14883
12	14884
10	14885
10	14886
8	14887
20	14888
10	14889
10	14890
10	14891
10	14892
8	14893
6	14894
10	14895
10	14896
10	14897
6	14898
14	14899
8	14900
10	14901
20	14902
10	14903
4	14904
2	14905
6	14906
10	14907
10	14908
10	14909
8	14910
18	14911
10	14912
2	14913
10	14914
20	14915
10	14916
8	14917
6	14918
8	14919
10	14920
6	14921
10	14922
6	14923
10	14924
6	14925
10	14926
8	14927
10	14928
10	14929
8	14930
8	14931
10	14932
10	14933
6	14934
10	14935
4	14936
8	14937
10	14938
10	14939
10	14940
8	14941
6	14942
6	14943
10	14944
10	14945
10	14946
10	14947
10	14948
10	14949
10	14950
8	14951
8	14952
8	14953
2	14954
10	14955
8	14956
10	14957
10	14958
8	14959
10	14960
6	14961
8	14962
10	14963
10	14964
20	14965
10	14966
8	14967
10	14968
10	14969
20	14970
10	14971
20	14972
20	14973
10	14974
10	14975
4	14976
10	14977
10	14978
10	14979
6	14980
10	14981
8	14982
10	14983
10	14984
6	14985
12	14986
6	14987
8	14988
10	14989
8	14990
6	14991
10	14992
8	14993
6	14994
6	14995
10	14996
10	14997
6	14998
8	14999
10	15000
10	15001
8	15002
10	15003
8	15004
6	15005
6	15006
8	15007
10	15008
10	15009
10	15010
8	15011
8	15012
10	15013
6	15014
10	15015
10	15016
8	15017
10	15018
8	15019
8	15020
4	15021
8	15022
10	15023
10	15024
10	15025
6	15026
8	15027
10	15028
6	15029
6	15030
10	15031
10	15032
6	15033
10	15034
6	15035
8	15036
10	15037
10	15038
10	15039
8	15040
8	15041
8	15042
10	15043
10	15044
18	15045
10	15046
8	15047
8	15048
16	15049
10	15050
10	15051
10	15052
10	15053
22	15054
6	15055
8	15056
10	15057
10	15058
10	15059
10	15060
10	15061
10	15062
10	15063
6	15064
10	15065
10	15066
6	15067
10	15068
6	15069
8	15070
10	15071
6	15072
8	15073
8	15074
10	15075
18	15076
8	15077
10	15078
6	15079
10	15080
10	15081
10	15082
6	15083
8	15084
10	15085
6	15086
10	15087
10	15088
8	15089
8	15090
8	15091
10	15092
10	15093
10	15094
10	15095
6	15096
10	15097
12	15098
10	15099
10	15100
10	15101
10	15102
10	15103
10	15104
8	15105
8	15106
2	15107
10	15108
8	15109
10	15110
10	15111
20	15112
4	15113
10	15114
8	15115
6	15116
10	15117
8	15118
18	15119
10	15120
4	15121
10	15122
8	15123
10	15124
10	15125
10	15126
10	15127
8	15128
10	15129
10	15130
10	15131
10	15132
10	15133
10	15134
10	15135
10	15136
10	15137
6	15138
10	15139
10	15140
8	15141
8	15142
10	15143
10	15144
6	15145
10	15146
10	15147
10	15148
10	15149
8	15150
10	15151
10	15152
10	15153
10	15154
10	15155
10	15156
6	15157
10	15158
10	15159
10	15160
10	15161
8	15162
10	15163
6	15164
12	15165
6	15166
10	15167
8	15168
10	15169
8	15170
8	15171
10	15172
2	15173
8	15174
8	15175
10	15176
10	15177
10	15178
8	15179
10	15180
6	15181
8	15182
10	15183
10	15184
10	15185
10	15186
8	15187
10	15188
2	15189
10	15190
6	15191
10	15192
8	15193
6	15194
6	15195
10	15196
10	15197
8	15198
10	15199
10	15200
8	15201
10	15202
8	15203
8	15204
8	15205
10	15206
8	15207
8	15208
18	15209
8	15210
10	15211
10	15212
4	15213
10	15214
10	15215
10	15216
10	15217
8	15218
8	15219
6	15220
8	15221
10	15222
10	15223
6	15224
10	15225
10	15226
18	15227
8	15228
20	15229
16	15230
10	15231
6	15232
10	15233
10	15234
8	15235
6	15236
10	15237
10	15238
10	15239
10	15240
10	15241
10	15242
10	15243
6	15244
6	15245
6	15246
8	15247
12	15248
16	15249
10	15250
8	15251
8	15252
10	15253
10	15254
8	15255
10	15256
10	15257
8	15258
10	15259
8	15260
10	15261
8	15262
10	15263
10	15264
10	15265
10	15266
8	15267
10	15268
10	15269
10	15270
10	15271
8	15272
10	15273
6	15274
8	15275
10	15276
10	15277
8	15278
2	15279
6	15280
8	15281
6	15282
8	15283
20	15284
10	15285
10	15286
6	15287
14	15288
10	15289
10	15290
10	15291
16	15292
10	15293
10	15294
10	15295
10	15296
10	15297
6	15298
10	15299
6	15300
10	15301
10	15302
10	15303
10	15304
8	15305
8	15306
6	15307
2	15308
6	15309
10	15310
2	15311
10	15312
10	15313
8	15314
10	15315
10	15316
4	15317
10	15318
10	15319
10	15320
4	15321
8	15322
10	15323
10	15324
10	15325
10	15326
10	15327
8	15328
16	15329
8	15330
10	15331
16	15332
10	15333
10	15334
6	15335
10	15336
20	15337
10	15338
10	15339
10	15340
6	15341
8	15342
10	15343
8	15344
4	15345
2	15346
6	15347
8	15348
8	15349
10	15350
8	15351
4	15352
8	15353
10	15354
8	15355
10	15356
10	15357
8	15358
10	15359
8	15360
10	15361
18	15362
10	15363
10	15364
10	15365
10	15366
10	15367
8	15368
6	15369
2	15370
10	15371
10	15372
10	15373
10	15374
6	15375
8	15376
8	15377
10	15378
16	15379
10	15380
10	15381
10	15382
10	15383
10	15384
10	15385
8	15386
6	15387
8	15388
10	15389
10	15390
10	15391
10	15392
4	15393
12	15394
10	15395
6	15396
12	15397
14	15398
8	15399
16	15400
10	15401
6	15402
10	15403
20	15404
10	15405
10	15406
8	15407
10	15408
10	15409
10	15410
10	15411
10	15412
10	15413
10	15414
10	15415
18	15416
8	15417
10	15418
6	15419
6	15420
10	15421
10	15422
10	15423
8	15424
8	15425
10	15426
8	15427
10	15428
10	15429
10	15430
20	15431
8	15432
8	15433
10	15434
8	15435
6	15436
10	15437
10	15438
10	15439
10	15440
10	15441
10	15442
10	15443
10	15444
8	15445
10	15446
8	15447
10	15448
10	15449
10	15450
10	15451
10	15452
10	15453
10	15454
8	15455
10	15456
8	15457
16	15458
10	15459
10	15460
10	15461
10	15462
10	15463
8	15464
6	15465
10	15466
6	15467
10	15468
10	15469
10	15470
4	15471
8	15472
10	15473
10	15474
8	15475
8	15476
6	15477
10	15478
10	15479
8	15480
10	15481
10	15482
10	15483
18	15484
10	15485
10	15486
8	15487
10	15488
8	15489
6	15490
8	15491
10	15492
10	15493
10	15494
10	15495
10	15496
10	15497
8	15498
10	15499
14	15500
8	15501
8	15502
10	15503
10	15504
8	15505
6	15506
10	15507
10	15508
8	15509
10	15510
10	15511
10	15512
10	15513
6	15514
4	15515
6	15516
6	15517
10	15518
6	15519
10	15520
10	15521
6	15522
10	15523
18	15524
8	15525
8	15526
10	15527
10	15528
10	15529
12	15530
4	15531
10	15532
8	15533
8	15534
6	15535
10	15536
10	15537
8	15538
10	15539
10	15540
4	15541
10	15542
10	15543
10	15544
10	15545
8	15546
8	15547
10	15548
8	15549
10	15550
18	15551
10	15552
10	15553
10	15554
10	15555
10	15556
10	15557
6	15558
8	15559
10	15560
10	15561
10	15562
8	15563
10	15564
10	15565
8	15566
6	15567
6	15568
6	15569
6	15570
2	15571
8	15572
10	15573
6	15574
10	15575
10	15576
10	15577
10	15578
6	15579
8	15580
10	15581
6	15582
6	15583
10	15584
6	15585
8	15586
6	15587
10	15588
2	15589
10	15590
6	15591
8	15592
8	15593
10	15594
20	15595
10	15596
10	15597
10	15598
10	15599
10	15600
14	15601
8	15602
10	15603
6	15604
14	15605
10	15606
8	15607
6	15608
10	15609
4	15610
10	15611
4	15612
6	15613
12	15614
12	15615
10	15616
6	15617
14	15618
8	15619
12	15620
14	15621
10	15622
6	15623
6	15624
10	15625
14	15626
10	15627
10	15628
10	15629
10	15630
6	15631
10	15632
10	15633
6	15634
10	15635
10	15636
6	15637
8	15638
10	15639
10	15640
6	15641
4	15642
6	15643
8	15644
10	15645
10	15646
8	15647
8	15648
10	15649
10	15650
10	15651
6	15652
10	15653
10	15654
10	15655
4	15656
10	15657
10	15658
10	15659
10	15660
6	15661
10	15662
10	15663
8	15664
8	15665
8	15666
8	15667
26	15668
10	15669
8	15670
16	15671
10	15672
10	15673
10	15674
10	15675
8	15676
6	15677
10	15678
10	15679
10	15680
10	15681
10	15682
10	15683
10	15684
6	15685
10	15686
10	15687
20	15688
8	15689
8	15690
6	15691
10	15692
10	15693
10	15694
10	15695
8	15696
6	15697
10	15698
10	15699
10	15700
10	15701
10	15702
6	15703
8	15704
10	15705
6	15706
8	15707
10	15708
12	15709
8	15710
10	15711
10	15712
10	15713
10	15714
10	15715
10	15716
10	15717
10	15718
10	15719
20	15720
10	15721
10	15722
10	15723
10	15724
10	15725
10	15726
10	15727
10	15728
8	15729
20	15730
14	15731
14	15732
10	15733
10	15734
14	15735
10	15736
8	15737
2	15738
6	15739
8	15740
8	15741
8	15742
6	15743
8	15744
10	15745
10	15746
8	15747
10	15748
12	15749
8	15750
8	15751
10	15752
10	15753
10	15754
10	15755
8	15756
10	15757
6	15758
8	15759
10	15760
10	15761
8	15762
10	15763
10	15764
10	15765
10	15766
10	15767
10	15768
10	15769
8	15770
8	15771
18	15772
6	15773
18	15774
8	15775
10	15776
10	15777
10	15778
10	15779
10	15780
20	15781
10	15782
8	15783
10	15784
10	15785
10	15786
10	15787
6	15788
10	15789
6	15790
10	15791
8	15792
10	15793
8	15794
18	15795
10	15796
10	15797
10	15798
4	15799
10	15800
10	15801
8	15802
10	15803
10	15804
10	15805
8	15806
10	15807
8	15808
10	15809
6	15810
10	15811
14	15812
6	15813
8	15814
10	15815
10	15816
8	15817
8	15818
8	15819
2	15820
8	15821
10	15822
8	15823
2	15824
8	15825
10	15826
10	15827
10	15828
6	15829
10	15830
8	15831
8	15832
6	15833
10	15834
10	15835
10	15836
10	15837
4	15838
10	15839
6	15840
8	15841
10	15842
10	15843
10	15844
18	15845
6	15846
10	15847
8	15848
10	15849
6	15850
10	15851
6	15852
10	15853
10	15854
10	15855
10	15856
8	15857
10	15858
10	15859
10	15860
10	15861
10	15862
6	15863
8	15864
8	15865
10	15866
10	15867
10	15868
10	15869
10	15870
20	15871
14	15872
6	15873
8	15874
6	15875
10	15876
10	15877
10	15878
8	15879
6	15880
6	15881
8	15882
12	15883
6	15884
10	15885
10	15886
10	15887
28	15888
10	15889
10	15890
10	15891
10	15892
18	15893
10	15894
10	15895
8	15896
10	15897
8	15898
8	15899
6	15900
10	15901
8	15902
10	15903
10	15904
8	15905
10	15906
20	15907
6	15908
10	15909
10	15910
4	15911
10	15912
8	15913
10	15914
4	15915
10	15916
10	15917
6	15918
10	15919
6	15920
8	15921
8	15922
10	15923
8	15924
14	15925
10	15926
8	15927
10	15928
10	15929
14	15930
8	15931
10	15932
6	15933
6	15934
6	15935
6	15936
8	15937
10	15938
10	15939
10	15940
16	15941
10	15942
8	15943
6	15944
8	15945
10	15946
10	15947
8	15948
10	15949
10	15950
10	15951
10	15952
40	15953
10	15954
10	15955
16	15956
10	15957
4	15958
10	15959
10	15960
10	15961
10	15962
12	15963
8	15964
10	15965
10	15966
10	15967
10	15968
10	15969
10	15970
10	15971
8	15972
16	15973
8	15974
10	15975
8	15976
8	15977
8	15978
10	15979
10	15980
4	15981
6	15982
24	15983
20	15984
8	15985
6	15986
4	15987
6	15988
10	15989
8	15990
18	15991
10	15992
10	15993
8	15994
10	15995
10	15996
10	15997
10	15998
10	15999
10	16000
10	16001
10	16002
8	16003
10	16004
4	16005
8	16006
10	16007
8	16008
10	16009
6	16010
10	16011
10	16012
10	16013
10	16014
8	16015
10	16016
10	16017
10	16018
4	16019
10	16020
10	16021
10	16022
10	16023
6	16024
6	16025
10	16026
10	16027
8	16028
10	16029
10	16030
18	16031
6	16032
10	16033
10	16034
8	16035
8	16036
10	16037
8	16038
18	16039
10	16040
10	16041
8	16042
8	16043
8	16044
6	16045
8	16046
6	16047
10	16048
18	16049
10	16050
6	16051
6	16052
6	16053
10	16054
10	16055
10	16056
20	16057
10	16058
8	16059
10	16060
8	16061
10	16062
10	16063
10	16064
10	16065
8	16066
6	16067
8	16068
8	16069
6	16070
10	16071
10	16072
10	16073
10	16074
6	16075
10	16076
10	16077
10	16078
10	16079
10	16080
6	16081
10	16082
10	16083
6	16084
10	16085
8	16086
10	16087
10	16088
6	16089
10	16090
10	16091
6	16092
10	16093
10	16094
8	16095
10	16096
4	16097
10	16098
10	16099
8	16100
10	16101
6	16102
8	16103
10	16104
6	16105
10	16106
10	16107
10	16108
10	16109
12	16110
10	16111
10	16112
8	16113
6	16114
10	16115
10	16116
6	16117
16	16118
10	16119
8	16120
8	16121
10	16122
10	16123
8	16124
10	16125
6	16126
8	16127
14	16128
10	16129
8	16130
10	16131
10	16132
8	16133
10	16134
10	16135
8	16136
10	16137
6	16138
8	16139
4	16140
8	16141
4	16142
8	16143
8	16144
8	16145
10	16146
10	16147
10	16148
10	16149
10	16150
10	16151
8	16152
4	16153
10	16154
10	16155
10	16156
8	16157
6	16158
10	16159
16	16160
10	16161
8	16162
10	16163
6	16164
10	16165
8	16166
6	16167
6	16168
6	16169
4	16170
10	16171
8	16172
4	16173
4	16174
8	16175
10	16176
10	16177
2	16178
8	16179
10	16180
8	16181
10	16182
8	16183
8	16184
8	16185
8	16186
6	16187
10	16188
10	16189
8	16190
10	16191
6	16192
10	16193
10	16194
8	16195
10	16196
10	16197
10	16198
4	16199
10	16200
10	16201
10	16202
8	16203
4	16204
10	16205
4	16206
10	16207
10	16208
10	16209
8	16210
10	16211
8	16212
4	16213
10	16214
10	16215
10	16216
10	16217
10	16218
18	16219
6	16220
6	16221
2	16222
6	16223
6	16224
4	16225
10	16226
8	16227
10	16228
8	16229
8	16230
8	16231
10	16232
6	16233
6	16234
10	16235
10	16236
10	16237
6	16238
10	16239
10	16240
8	16241
8	16242
8	16243
14	16244
6	16245
8	16246
10	16247
6	16248
10	16249
8	16250
8	16251
8	16252
8	16253
8	16254
8	16255
10	16256
8	16257
10	16258
14	16259
8	16260
8	16261
10	16262
18	16263
4	16264
10	16265
10	16266
8	16267
10	16268
10	16269
6	16270
2	16271
6	16272
10	16273
8	16274
10	16275
10	16276
10	16277
8	16278
12	16279
10	16280
8	16281
6	16282
6	16283
8	16284
10	16285
8	16286
10	16287
10	16288
10	16289
18	16290
6	16291
10	16292
20	16293
10	16294
10	16295
10	16296
8	16297
8	16298
8	16299
10	16300
10	16301
8	16302
10	16303
6	16304
8	16305
8	16306
8	16307
10	16308
6	16309
6	16310
10	16311
20	16312
8	16313
8	16314
16	16315
16	16316
10	16317
10	16318
10	16319
18	16320
16	16321
10	16322
10	16323
8	16324
6	16325
8	16326
6	16327
8	16328
10	16329
10	16330
10	16331
8	16332
10	16333
4	16334
8	16335
10	16336
10	16337
8	16338
10	16339
4	16340
16	16341
8	16342
10	16343
6	16344
10	16345
10	16346
10	16347
10	16348
6	16349
6	16350
8	16351
8	16352
8	16353
10	16354
8	16355
6	16356
6	16357
8	16358
10	16359
10	16360
18	16361
12	16362
10	16363
10	16364
8	16365
10	16366
8	16367
6	16368
10	16369
8	16370
8	16371
10	16372
8	16373
10	16374
10	16375
8	16376
8	16377
6	16378
10	16379
8	16380
10	16381
10	16382
6	16383
4	16384
10	16385
10	16386
8	16387
10	16388
8	16389
10	16390
6	16391
10	16392
10	16393
8	16394
8	16395
10	16396
2	16397
10	16398
6	16399
8	16400
6	16401
10	16402
8	16403
6	16404
6	16405
10	16406
10	16407
6	16408
10	16409
4	16410
10	16411
10	16412
10	16413
10	16414
4	16415
8	16416
10	16417
2	16418
18	16419
4	16420
4	16421
8	16422
8	16423
10	16424
10	16425
14	16426
6	16427
6	16428
8	16429
10	16430
10	16431
8	16432
12	16433
10	16434
10	16435
10	16436
10	16437
18	16438
6	16439
6	16440
10	16441
4	16442
10	16443
10	16444
10	16445
10	16446
10	16447
10	16448
10	16449
8	16450
10	16451
10	16452
10	16453
10	16454
2	16455
8	16456
10	16457
8	16458
6	16459
6	16460
10	16461
10	16462
6	16463
6	16464
8	16465
10	16466
10	16467
10	16468
10	16469
10	16470
8	16471
10	16472
10	16473
10	16474
6	16475
10	16476
10	16477
10	16478
8	16479
8	16480
8	16481
10	16482
10	16483
10	16484
8	16485
6	16486
4	16487
10	16488
10	16489
10	16490
10	16491
8	16492
10	16493
8	16494
10	16495
10	16496
10	16497
10	16498
10	16499
10	16500
6	16501
8	16502
10	16503
8	16504
8	16505
8	16506
6	16507
10	16508
10	16509
10	16510
10	16511
6	16512
8	16513
8	16514
8	16515
10	16516
8	16517
10	16518
10	16519
8	16520
6	16521
10	16522
10	16523
10	16524
8	16525
4	16526
10	16527
10	16528
6	16529
8	16530
6	16531
10	16532
8	16533
10	16534
10	16535
20	16536
10	16537
10	16538
10	16539
10	16540
6	16541
10	16542
10	16543
6	16544
6	16545
8	16546
10	16547
10	16548
8	16549
8	16550
8	16551
6	16552
10	16553
10	16554
8	16555
10	16556
10	16557
10	16558
8	16559
8	16560
6	16561
8	16562
6	16563
8	16564
10	16565
10	16566
20	16567
10	16568
10	16569
10	16570
10	16571
8	16572
22	16573
8	16574
10	16575
10	16576
10	16577
2	16578
10	16579
6	16580
10	16581
10	16582
10	16583
10	16584
8	16585
10	16586
10	16587
10	16588
2	16589
10	16590
10	16591
8	16592
10	16593
8	16594
10	16595
8	16596
10	16597
10	16598
10	16599
6	16600
10	16601
6	16602
10	16603
6	16604
10	16605
10	16606
8	16607
8	16608
6	16609
10	16610
8	16611
8	16612
6	16613
10	16614
8	16615
14	16616
10	16617
10	16618
10	16619
10	16620
8	16621
10	16622
10	16623
6	16624
8	16625
10	16626
10	16627
6	16628
10	16629
20	16630
10	16631
10	16632
10	16633
4	16634
10	16635
18	16636
10	16637
8	16638
10	16639
6	16640
10	16641
10	16642
10	16643
8	16644
10	16645
6	16646
4	16647
10	16648
22	16649
10	16650
10	16651
10	16652
2	16653
10	16654
10	16655
10	16656
10	16657
10	16658
8	16659
10	16660
4	16661
6	16662
10	16663
2	16664
6	16665
4	16666
6	16667
8	16668
10	16669
10	16670
10	16671
8	16672
2	16673
10	16674
6	16675
6	16676
2	16677
16	16678
8	16679
8	16680
4	16681
10	16682
10	16683
10	16684
10	16685
10	16686
10	16687
10	16688
10	16689
10	16690
10	16691
30	16692
10	16693
8	16694
8	16695
6	16696
10	16697
10	16698
10	16699
10	16700
10	16701
6	16702
10	16703
10	16704
10	16705
4	16706
6	16707
10	16708
8	16709
6	16710
10	16711
10	16712
10	16713
10	16714
30	16715
10	16716
14	16717
8	16718
8	16719
8	16720
10	16721
10	16722
8	16723
6	16724
6	16725
2	16726
8	16727
10	16728
10	16729
6	16730
8	16731
6	16732
6	16733
10	16734
10	16735
10	16736
10	16737
8	16738
10	16739
6	16740
10	16741
8	16742
10	16743
10	16744
10	16745
8	16746
2	16747
8	16748
8	16749
10	16750
10	16751
10	16752
10	16753
10	16754
8	16755
10	16756
10	16757
10	16758
10	16759
8	16760
2	16761
10	16762
8	16763
10	16764
2	16765
10	16766
10	16767
8	16768
10	16769
8	16770
6	16771
10	16772
6	16773
8	16774
12	16775
18	16776
14	16777
6	16778
6	16779
10	16780
6	16781
10	16782
8	16783
4	16784
6	16785
10	16786
8	16787
10	16788
10	16789
10	16790
10	16791
8	16792
10	16793
6	16794
16	16795
10	16796
10	16797
10	16798
10	16799
6	16800
6	16801
10	16802
10	16803
6	16804
10	16805
10	16806
8	16807
18	16808
10	16809
10	16810
10	16811
4	16812
14	16813
10	16814
10	16815
10	16816
8	16817
10	16818
10	16819
10	16820
10	16821
10	16822
8	16823
8	16824
10	16825
10	16826
8	16827
6	16828
12	16829
14	16830
6	16831
14	16832
8	16833
10	16834
8	16835
8	16836
18	16837
10	16838
10	16839
8	16840
10	16841
8	16842
8	16843
6	16844
10	16845
10	16846
10	16847
10	16848
6	16849
8	16850
16	16851
6	16852
8	16853
18	16854
10	16855
10	16856
20	16857
20	16858
8	16859
10	16860
4	16861
10	16862
8	16863
20	16864
6	16865
14	16866
10	16867
4	16868
8	16869
10	16870
10	16871
8	16872
8	16873
6	16874
10	16875
10	16876
10	16877
6	16878
10	16879
10	16880
2	16881
10	16882
4	16883
10	16884
10	16885
2	16886
10	16887
10	16888
2	16889
10	16890
4	16891
10	16892
10	16893
8	16894
10	16895
2	16896
6	16897
10	16898
6	16899
10	16900
8	16901
8	16902
10	16903
10	16904
18	16905
10	16906
10	16907
14	16908
18	16909
4	16910
8	16911
10	16912
10	16913
10	16914
10	16915
10	16916
8	16917
6	16918
6	16919
18	16920
10	16921
10	16922
10	16923
4	16924
18	16925
10	16926
10	16927
6	16928
6	16929
8	16930
6	16931
2	16932
6	16933
8	16934
8	16935
10	16936
10	16937
12	16938
8	16939
10	16940
12	16941
10	16942
10	16943
6	16944
4	16945
8	16946
12	16947
8	16948
10	16949
6	16950
10	16951
6	16952
10	16953
14	16954
10	16955
10	16956
10	16957
8	16958
10	16959
10	16960
10	16961
6	16962
10	16963
10	16964
10	16965
10	16966
10	16967
10	16968
6	16969
10	16970
10	16971
10	16972
6	16973
10	16974
6	16975
8	16976
10	16977
10	16978
10	16979
6	16980
10	16981
10	16982
10	16983
8	16984
16	16985
10	16986
8	16987
8	16988
10	16989
10	16990
10	16991
22	16992
